"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Jay","","Verified Purchase","","","","5.0","December 10, 2022","United States ","Product works as described. Simply hold inter your tongue about 1/2 hour or so before bedtime. Taste is ok.","","Works","","https://www.amazon.com/gp/profile/amzn1.account.AHHJBA4GGODVJBTF3MCURLTKTFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R18D3XTCJLVOPB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amber","","Verified Purchase","","","","5.0","January 11, 2023","United States ","Lets me sleep through the night!","","Perfect!","","https://www.amazon.com/gp/profile/amzn1.account.AFAGRKJIXVEMN523JP4LCDJSLPAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=66&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3I51MXXMPJRW2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Highheels","","Verified Purchase","","","","5.0","December 04, 2020","United States ","This is great and a huge value for your money!","","great","","https://www.amazon.com/gp/profile/amzn1.account.AF3HQPEANEJSGYIUGR5ZJPHWG2EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=45&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2UXOUY00CULT4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Daniel Bourassa","","Verified Purchase","","","","5.0","September 15, 2022","United States","I have had no complaints about this product until now. This batch is definitely not fast dissolve. It takes about 10 minutes to dissolve sublingually. I am disappointed.","","Not Satisfied","","https://www.amazon.com/gp/profile/amzn1.account.AHWKVNHJOVWIVQMTVOI2NAKQGQYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=8&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3LPGIKCA3A0TM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","BoyMomof5","","Verified Purchase","","","","5.0","November 27, 2022","United States","I have autistic children and each one of them take one for bedtime each night and it helps them sleep better. I personally have tried them. It's easily dissolvable and if you do chew it taste good.","","A good melatonin","1","https://www.amazon.com/gp/profile/amzn1.account.AE7GLAZ3L2U2LM4GSGCNCSJJTKNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=67&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R38HGWZAKOISYV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","robert luna","","Verified Purchase","","","","5.0","April 09, 2021","United States ","It’s great","","Melatonin","","https://www.amazon.com/gp/profile/amzn1.account.AF6AFZGB43CFU5WR6MUZLCZLZ2NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=47&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3BE71FPDWIDR3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Boji girl","","Verified Purchase","","","","4.0","January 12, 2021","United States ","Pleasant taste. New brand for me. I expected a little more from 12 mg but it works fine. I like melatonin because it is naturally occurring in the body and because it is fast and short acting. No grogginess in the morning. I have some anxiety at night and this helps me sleep.","","Fast acting with no grogginess in the morning","","https://www.amazon.com/gp/profile/amzn1.account.AFBAFA6P747DPXCPXQN6LRC3TLKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=18&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R20MXVUEFBC8Y9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","tori","","Verified Purchase","","","","5.0","August 28, 2022","United States ","I break these in half. If i have trouble falling asleep i will take a half if prior to 10p. If its after 10p i will take 1/4 of a pill. If i dont reduce after 10 i will wake up in the morning in zombie mode (like i am still asleep but going through the motions). Once i take it i usually cant keep my eyes open for more than 30m. NOTE: i do not like to take meds. Usually a little goes a long way for me. On the other hand my spouse will take a whole occasionally. We dont take these all the time. We only take them if we have had a few restless/sleepless nights and want to sleep hard. The taste is great and the dissolve easy.","","Knocks me out","9","https://www.amazon.com/gp/profile/amzn1.account.AEVMJTRX425IJGM7YZVDRMDAOUBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R387KODDJ5OMJC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Larry","","Verified Purchase","","","","5.0","September 10, 2022","United States ","Perfect for me","","❤️ them","","https://www.amazon.com/gp/profile/amzn1.account.AEPMMRZ5M2CX576N2NWBSX4HO2IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=70&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RZ9WB883CQ21C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","BarneyStion","","Verified Purchase","","","","3.0","September 11, 2022","United States","I ve been using melatonin for quite a long time, and this is my trusted brand for my need. But this particular product is poorly stored and marketed. My bottle came with opened/unclosed properly aluminum seal. Half of the pills inside are crumbly pieces and destroyed due to over-pack of their content. Maybe using two bottles or bigger is going to solve this. However, this product seems to work fine, as it provide nighttime easily. The only problem is the pill is slightly bigger than my old bottle, if you put 1 old pill in a handful of the new pills, it gonna stand out clearly in my normal view.","","Quantity over quality product for s/o have sleep problem","","https://www.amazon.com/gp/profile/amzn1.account.AEU6V2U6Y2VWMQT6WWNF6B3Q2XRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=65&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2CGLAO8MZ1CLU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Linda B","","Verified Purchase","","","","5.0","August 14, 2022","United States ","It truly works. I get a get a great night sleep.","","Does work as stated","","https://www.amazon.com/gp/profile/amzn1.account.AFL35MD7RCG44ZF4M3RQC66UGUNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=62&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R12AH7VLWHRLCA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Ken Suetterlin","","Verified Purchase","","","","5.0","June 28, 2020","United States ","An excellent product! Pleasing taste, if you need to take a dose without water; very effective in assisting the beginng of sleep. Thanks!","","Are You Sleeping?","2","https://www.amazon.com/gp/profile/amzn1.account.AFRZIHMVKFGLIZ7JB47DN3S7LKBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=39&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2AFPFACXVA3M9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","ANTHONY HAMBOYAN","","Verified Purchase","","","","4.0","December 22, 2021","United States","Fast ship. Professional packaging. Great communication. Will recommend highly. As far as for Longevity including usage!! Time will tell and I will update if any changes occur. A JOB WELL ORCHESTRATED FROM START TO FINISH. Just perfect! Thank you. Anthony. H Burlington, MA.","","12 mg Melatonin","","https://www.amazon.com/gp/profile/amzn1.account.AG5RXT5NOQW7AHG5YP65CCKLIVUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=76&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2C5J2G00G9NQD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Miguel","","Verified Purchase","","","","3.0","December 06, 2021","United States ","I sleep really deep for a few hours then I’m awake all night. Also gives me anxiety.","","Sleep deep for a few hours","","https://www.amazon.com/gp/profile/amzn1.account.AGU4CLSKPAKB5W5JWYKWHTYIHJWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=23&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R315N5KS71KODV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Luvinitguy","","Verified Purchase","","","","5.0","April 28, 2020","United States ","I purchased this product due to the dosage of 12 mg. I cut each pill in Half and take 6 mg a night so the 300 quantity turns out for me to be 600 of 6 mg dosing. I also want to mention that I sleep deep rem with this product. Quality of this product must be in a higher standard than any other melatonin I have purchased in my life. I have never slept so good with this product.","","Great quantity at a great price","67","https://www.amazon.com/gp/profile/amzn1.account.AFLUUJWMLZWK5YMSYIICWS34GW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=22&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RWDY7YQ6O3P4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Ronnie","","Verified Purchase","","","","2.0","January 03, 2021","United States","Ive been having trouble sleeping lately so I bought these hoping they would help. I have a mixed thought on it, its suppose to be a stronger Dose then most melatonin and says it works in about 30 minutes. But Ive been taking it for a few days and sometimes it feels like it takes hours to kick in and by that time idk if its the pills or im just really tired and finally go to sleep by myself.","","Maybe try another Brand first","2","https://www.amazon.com/gp/profile/amzn1.account.AGGRZUGUIE2KAA7CJ65SJGBTTBMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=44&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3VXBIW3IV5I4Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","bassem hossam roushdy","","Verified Purchase","","","","5.0","March 27, 2022","United States","It really works","","great product with good price","","https://www.amazon.com/gp/profile/amzn1.account.AF6Q4IFBYGCQFDXLIDFYTFN46G3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=19&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3HA6P2UD6BYIL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","SIMON BARNES","","Verified Purchase","","","","1.0","April 28, 2021","United States ","Product received as advertised. Upon reading some reviews, others stated that 300 tablets are supposed to be in the bottles of 300 tablets. I counted each full unbroken tablet, only to discover 295 tablets in the bottle plus the “broken bits of of other tabs”. 5 less tablet in my bottles times 500 other bottles sold,,, you get the point,,,, that’s 2,500 tablets not given to customers but they get profit for not being sold!!!!! YES IM 5 tablets short,,,,,, how many are you????? I WANT MY 5 tablets!!!!!","","YOU DONT GET WHAT YOU PAID FOR!!!!","1","https://www.amazon.com/gp/profile/amzn1.account.AHLQCWEOSLM6IVOOXFEC7FEDWTVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=53&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3BNCZETOF859D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","GCastro","","Verified Purchase","","","","5.0","October 31, 2022","United States ","This works even better than advertised. I fall asleep rather quickly and wake up refreshed. Nice taste to it as well.","","My new brand as a contniuous stock item","1","https://www.amazon.com/gp/profile/amzn1.account.AGMDWO3UUNIQFBGUD6YQB6H6J6DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3G57XHQFKU20F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Mike Niederkorn","","Verified Purchase","","","","3.0","February 19, 2021","United States ","The quantity for the price was perfect but the flavor is not my favorite I have had better flavors with other brands may think twice before buying again.","","Great price for quantity","","https://www.amazon.com/gp/profile/amzn1.account.AHSQMSHYAIOGKVTFNDCZME62EPLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=39&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RW2REOWX9PTMH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","PATRICK","","Verified Purchase","","","","5.0","November 19, 2021","United States","I am a believer! It really helps you sleep!","","Helps you We love this product, Cain’t get to sleep without it.","","https://www.amazon.com/gp/profile/amzn1.account.AHTTT76MU7AYRD32FCXBUYOKZWPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=68&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1PZP3ZFKEWX7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","@Peachtowndivacat_Fitness","","Verified Purchase","","","","5.0","April 26, 2021","United States","Once you sit or lay down...then you will fall asleep","","Sit first","","https://www.amazon.com/gp/profile/amzn1.account.AFA4EBVNHHC3Z6XJKTSPWGFIZACQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=35&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RPRDW60RBQHHU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","John & Rimie","","Verified Purchase","","","","5.0","May 13, 2021","United States","Works fast and puts me right to sleep.","","Just get this one you will love it.","","https://www.amazon.com/gp/profile/amzn1.account.AE2JXVSYQGBCSHSPIFCX3NEHWW7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=67&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2OHY9RIAQYAFV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Ada","","Verified Purchase","","","","5.0","November 25, 2020","United States","Delicious and super effective!!!","","Greaaaat!!!","","https://www.amazon.com/gp/profile/amzn1.account.AFBRLQZH3V5NAGRWD3J6KLNXJRJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=49&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1FQHJ7URTQBUC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","I dont review often","","Verified Purchase","","","","5.0","November 02, 2022","United States","When I use this product my sleep quality increases and I fall asleep faster. It tastes great and dissolves quickly.","","Pretty great","","https://www.amazon.com/gp/profile/amzn1.account.AGST64NNHC2SRPQLC2QNHQYKZDMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=67&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1U3APXOKR290P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Dawna Flores","","Verified Purchase","","","","5.0","November 02, 2022","United States","I depend on melatonin to sleep and this comes through..it's not bad tasting..it dissolves fast and helps me get a good night's sleep.","","Another lifesaver","","https://www.amazon.com/gp/profile/amzn1.account.AGIKDQ4CVU6A4QJ2L22YB36LVOVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=72&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3TFWM410W8NI4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Mrs. T","","Verified Purchase","","","","5.0","November 17, 2020","United States","Works great. Puts you in deep sleep. Does not make you dependent on it. I use as needed. Have had some crazy dreams with it but I can handle it. Sometimes it does wake you up groggy if you don’t get enough sleep.","","Works great for me","1","https://www.amazon.com/gp/profile/amzn1.account.AEXZKOVKLTHNTJMCLUILPYELH7WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=26&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3ECOMSKE14V97/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Kayla","","Verified Purchase","","","","5.0","March 31, 2021","United States","Take one every night and sleep like a baby with no drowsiness the next morning","","Non drowsy and effective","","https://www.amazon.com/gp/profile/amzn1.account.AHJEYATUOU23OPWJUY57YPBCVIJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=76&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R27TOZZ62IU107/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Shari W.","","Verified Purchase","","","","5.0","December 10, 2021","United States ","I’m on a budget so I chose this melatonin over others because of the value. But it’s just a great product. The tablets taste good and are small. You can chew or swallow them. I sleep so well when I take them, and feel refreshed in the morning.","","A great value","","https://www.amazon.com/gp/profile/amzn1.account.AET2DTZCU6EKA6PMPCLV7ZYDVWGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=15&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2BU5OHFGHF1OM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Andrew","","Verified Purchase","","","","5.0","June 10, 2022","United States ","This melatonin works great. It has a great taste and helps aid in falling asleep fairly quickly. When you wake you are well rested. In addition to the efficiency of this product, it is marked at a fair cost. I recommend you give it a try. See what you think.","","Taste's great, Work's great!","","https://www.amazon.com/gp/profile/amzn1.account.AFZS63ZP4247BIL7M2LRY2NT745Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3KPYZ0DWBNAJ8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
