"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Karen B.","","","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","September 11, 2020","United States","Don't buy. Not worth it. I took 1-6 per night and I still couldn't sleep. I tried the 180 and 300 count. Tried them with genaric sleep aid still didn't work.","","Don't buy. It doesn't work.","","https://www.amazon.com/gp/profile/amzn1.account.AFPR3GD6Y526TH7QFTVSVYSZIA3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=300&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1FXQ8BGUPU7VF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Mark McWane","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 07, 2015","United States","This all natural sleep aid works so well.","","Works So Well and is Natural","","https://www.amazon.com/gp/profile/amzn1.account.AHXJYR3FYW45FFX5C2EBD7EFZFRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=265&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R24RXAV2XZRJIA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","AMZIE143","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","January 13, 2016","United States ","Been using melatonin for Years. This stuff is garbage. Ill go back to using the rite aid brand","","This stuff is garbage. Ill go back to using the rite aid","1","https://www.amazon.com/gp/profile/amzn1.account.AHD7NBSB3K6EEF3FJZRF6EJY4ARQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=292&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2P2GPPGSA3JNG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","9to5","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 02, 2023","United States ","They help you sleep.","","They Help","","https://www.amazon.com/gp/profile/amzn1.account.AHAKKBG6M5KYXOQJBDILDWUG5FZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1F6GIYNHGBSRH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Beach Bound","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 15, 2019","United States","The two bottle pack of the 10mgs melatonin is a good value. The product arrived quickly.","","Good Value","","https://www.amazon.com/gp/profile/amzn1.account.AFM67MSRDWMWTNMMU2PQBG7NIOSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=132&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3ETHXTD3OVRMJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Lisa Clare Mattis","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 15, 2021","United States ","I take one of these and I am asleep within 30 minutes. Highly recommend.","","It works.","","https://www.amazon.com/gp/profile/amzn1.account.AEJEYDIJLQIDLXDOFJ45QSW77SLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=49&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/RJSKT0WIIR601/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Mark L","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 24, 2019","United States ","These are fantastic. My wife has been battling with sleep for months and combining with Magnesium, Calcium and Vitamin B she now sleeps more than 6-8 hours each night undisturbed.","","Sleeping at last!!!","","https://www.amazon.com/gp/profile/amzn1.account.AGHXIAYOQSH7WKWXOROHXB7JORMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=319&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1D9PJ4QR3762L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","A. Glass","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 22, 2014","United States","I've used melatonin before, but usually used Nature's Bounty. While NB worked great for me, I was able to get Puritan's Pride at a lower cost, so I tried it. In my opinion, it works just as well, so the only difference was the price. When I need some help getting to sleep, I'll use melatonin in combination with OTC diphenhydramine sleep aids and it works like a charm. I usually start feeling sleepy about an hour or so after taking them.","","Great Natural Sleep Aid","","https://www.amazon.com/gp/profile/amzn1.account.AGA7LU3C7MWXKD3YU43BQ7G36GGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=87&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3OFPYOCL23KCA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Sparz","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","July 12, 2018","United States","Does it looks good to you for a ""brand new"" item? I got it today and it arrived just like that. It is sealed but looks so old! And it doesn't have an expiration date anywhere! Very disappointed. I hope amazon does something about that. I tried to returned it but doesn't have that option.","","Old and without expiration date","118","https://www.amazon.com/gp/profile/amzn1.account.AHYTIJAWJPQ75R5NBZ72S2RNJSCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=224&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R19ORGKMDC55Q3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Lou","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","July 27, 2015","United States","My doctor recommended melatonin to help me sleep. I use 10 mg a night and it does help make me feel sleepy. I take it shortly after dinner so that it has time to work its magic. I do fall asleep faster, but I do have problems staying in a sound sleep. Not the fault of the melatonin, but I am a very light sleeper and any noise wakes me up.","","Doctor recommended","2","https://www.amazon.com/gp/profile/amzn1.account.AEEAOE5EGLP65TZKVNYCLN4VMJPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=45&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R25R41RRYZ6E24/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","sivan","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","October 11, 2018","United States ","I tried opening the capsule into my tea and it worked much better.","","Wish it was better","","https://www.amazon.com/gp/profile/amzn1.account.AEX2NXHBYXKKYOYFRZ6KHPH5DSKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=97&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R18VZTIUP8SALA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","MasterMarquette","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 04, 2014","United States","Melatonin really helps me fall asleep. However, I don't think I can generalize this recommendation to everyone. As anyone who has tried Rx sleep medications: some work for some people and some don't.","","Works great for me","","https://www.amazon.com/gp/profile/amzn1.account.AHVDF5OBGMTPDYITILLTGXDCYMIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=178&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R6AX1UICUJFPZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Momto3tons","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 19, 2019","United States","Love this however... was I supposed to get two bottles? Because I only received one?!?","","Is this supposed to be two bottles?","","https://www.amazon.com/gp/profile/amzn1.account.AG6FW2ULXH3WZJ67RYRENQTW56CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=131&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/RHBLGRDSVAAB1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","HeartsGirl","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 25, 2015","United States ","I take one every night and sleep very good. I have never had the nightmares some people say they have from taking Melatonin. I just have very good sleep!","","They Work Great For Me!","","https://www.amazon.com/gp/profile/amzn1.account.AH66J3D45RX3NK67DDZXSMA2OSAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=187&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1N47EOXWWGSG1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Dave H. (Belleair, Florida )","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 22, 2021","United States","Does what is says it will, help fall asleep.","","Great Product-5 stars","","https://www.amazon.com/gp/profile/amzn1.account.AFWYT2KMFU64KCZU2RBNYT6TSTOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=50&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R246A3D9M278XX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","peter","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 29, 2019","United States","good product, no negative comments at all.","","exactly as described","","https://www.amazon.com/gp/profile/amzn1.account.AF3ITRGWVPWVIY5XD2T62E5O4FYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=138&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R38D8ZQD6IM3C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Mimi65","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","January 14, 2019","United States ","No affective","","Vitamin","","https://www.amazon.com/gp/profile/amzn1.account.AGGFWIMK2G53ZCSNFNY3IBTBWXXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=191&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R39S1TLQ2N86E6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Sweet Vintage Dreams","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 22, 2020","United States","These work great! I fall asleep easily, with no side effects.","","These work great!","","https://www.amazon.com/gp/profile/amzn1.account.AHJIUSUSXSELUQXA2VW5L6PZE3BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=75&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R11NDE4RXR0NQT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Zagnorch","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","September 25, 2019","United States ","Find another brand, this doesn't do anything.","","Inexpensive but don't work.","","https://www.amazon.com/gp/profile/amzn1.account.AFWUDFZY4CHA4PWZG3V3Q2EVY5CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=276&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3TWQCKPGA5I2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Angela Collings","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 17, 2019","United States ","Sleeping so much better. I recommend !","","Works great","","https://www.amazon.com/gp/profile/amzn1.account.AFQOY4KWOZVT6BHETNUNNQ5B4OEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=171&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2J6V86RQPDBF8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Genica Orria","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","August 31, 2018","United States ","Not very strong for a 10mg capsule. Good value for the price but not for strength.","","Is ok","","https://www.amazon.com/gp/profile/amzn1.account.AE7MPITU6I4AUBUAB5H374Z7I7QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=157&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1YYIYIUB2JA1I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","angela","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 16, 2021","United States","Easy to swallow. These are the only brand I will buy. I’ve been buying them for well over a year. Highly recommend","","Great product","","https://www.amazon.com/gp/profile/amzn1.account.AGMQJVRERWLMZEQ4VOCFFMLOXKDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=311&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2PFZSIJGF4MQ9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Nicole R.","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 27, 2015","United States ","very good value and good quantity","","great price & works well","","https://www.amazon.com/gp/profile/amzn1.account.AEXNK3C2W2V67CJFEWHJN2PY6X5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=272&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2W55281E4FXOR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Sandy","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","July 17, 2021","United States","I go to sleep quickly .","","10 MG","","https://www.amazon.com/gp/profile/amzn1.account.AET4BTUEPWRIZIMOI6FUOACZI4EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=25&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3349KPW9EPGES/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","David","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 19, 2018","United States ","Works like a charm. I try not to use it too often so i don't build a tolerance for it. But it does help me sleep through the night when I need to","","Works like a charm","","https://www.amazon.com/gp/profile/amzn1.account.AE4WB35QUBKWWJF2MQASJ5RFTTSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=93&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R39Y3MKR74XZ1U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","michael","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 27, 2018","United States ","works great","","love them","","https://www.amazon.com/gp/profile/amzn1.account.AE2SOZIGHMU3HGT6KVF5XDTW73UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=230&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R17U2U5A815ON0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
